Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT1G04840.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	-12.109469	-12.167609	-11.955482	-11.380050	NaN	-12.171159	-11.943416	NaN	-12.222558	-4.830939	-11.969648	-12.573682	-4.746828	NaN	-12.002780	-12.092404	NaN	-12.580009	-12.304929	-12.201881	-5.697311	-12.232789	NaN	-12.423024	-12.425140	NaN	-12.101509	-12.282118	-12.079670	-12.700138	-12.227300	2.541833	-11.768474	-11.621110	NaN	-12.511456	-12.330940	-12.409612	-12.908457	-12.640943	NaN	-12.061364	-12.025992	NaN
AT1G04880.1	GMM:27.3.38	RNA.regulation of transcription.AT-rich interaction domain containing transcription factor family	NaN	NaN	NaN	-8.796309	-8.749394	NaN	NaN	NaN	NaN	-8.140944	NaN	NaN	NaN	-8.307525	NaN	-8.585965	-7.917735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.078917	NaN	-8.160546	NaN	NaN	NaN	-9.313235	NaN	-9.104784	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G04920.1	GMM:2.1.1.1	major CHO metabolism.synthesis.sucrose.SPS	1.169353	-0.553961	-1.283371	-0.845359	-1.398330	1.400899	1.338264	-1.333644	1.026679	-0.882737	1.124806	-1.276515	-1.279774	2.172997	1.493191	-1.006615	-0.288407	1.210989	-0.723164	0.902247	-1.438262	-1.148944	-1.428938	-0.849124	-1.290880	-1.495689	-1.266357	-0.660756	2.145514	-0.079713	0.209578	-1.799746	-1.229901	-1.378166	1.701813	-1.120540	1.751209	-1.739573	1.586892	-1.744891	1.075979	0.861055	-1.291721	-1.410654	-1.282312
AT1G04945.1	GMM:35.1	not assigned.no ontology	NaN	-1.381447	-1.533688	-1.502775	0.094665	NaN	NaN	NaN	1.936425	-11.286482	-1.027034	NaN	NaN	NaN	-8.290307	-1.699416	-11.639243	NaN	NaN	-1.665199	NaN	-11.635948	-0.253113	NaN	0.053301	-1.596135	NaN	NaN	0.140078	-1.428471	NaN	-8.229241	-1.177757	NaN	NaN	2.514065	NaN	-0.267551	NaN	0.374176	0.186983	-8.295932	-11.995969	0.182240	NaN
AT1G04980.1	GMM:21.1.1	redox.thioredoxin.PDIL	-10.363669	-10.581539	-10.890227	-9.988910	-10.937922	-10.623799	-9.914013	-10.106764	-10.396370	-9.814776	-10.010423	-10.316045	-9.500990	-10.162057	-10.484074	-10.830548	-10.547728	-10.581518	-10.355838	-10.817491	-10.808132	-10.337633	-10.470890	-10.458218	-10.312155	-10.208932	-10.209342	-10.219680	-9.880952	-10.129620	-10.015407	-8.184863	-10.249289	-10.651906	-10.469120	-10.717542	-10.508829	-10.265929	-10.702039	-10.363297	-10.009788	-10.529795	-10.125332	NaN	-10.624468
AT1G05010.1	GMM:17.5.1.2	hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate oxidase	0.235440	0.366013	0.621795	0.142066	0.406788	0.139214	0.285163	0.096428	0.379211	-0.085113	-0.055338	-0.262111	-0.646053	0.118915	-0.121731	-0.141636	-0.045706	-0.242500	-0.199237	-0.454689	-0.106823	-0.074152	-0.331649	-0.231874	0.052319	-0.339745	-0.201218	-0.120908	0.030968	0.093377	-0.567712	-0.706410	-0.353156	-0.053988	-0.238423	-0.187739	-0.090796	0.015901	0.259280	0.515112	0.179794	0.463193	0.088307	0.176162	0.121656
AT1G05055.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	-9.785172	NaN	NaN	NaN	NaN	-1.839666	-8.167908	-9.734652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.430499	NaN	NaN	NaN	-8.906435	NaN	NaN	NaN	NaN	-9.952035	NaN	NaN	NaN	NaN
AT1G05190.1	GMM:29.2.1.1.1.2.6	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	0.193539	-0.097821	0.444559	0.278739	-0.097201	-0.041130	-3.813335	0.006097	-0.532983	-0.231398	-0.218446	-4.337490	-0.076563	0.048397	0.051162	0.223073	0.058751	-0.267877	0.108522	-0.303576	0.007836	-0.093750	-0.264841	-0.614519	-0.093292	0.035284	-0.354648	0.159360	-0.060572	-0.039662	-0.015188	-0.074697	-0.023683	0.017597	-0.022325	-0.127801	0.182314	0.166508	0.097949	0.370057	0.491497	0.191728	0.240183	0.053980	-0.133027
AT1G05490.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	0.104533	0.210235	0.179382	-0.038870	0.065831	0.105950	0.025188	0.144353	0.058509	0.209338	0.161541	0.078425	0.241471	0.161860	0.048924	0.006306	0.127606	0.029384	0.104019	0.129828	0.127933	-0.001495	-0.009966	0.116052	0.027416	0.103719	NaN	0.105333	0.204273	0.130013	0.082457	0.165298	-0.059585	0.173540	0.232885	0.021374	0.116951	0.255053	0.009279	-0.026948	-0.167063	0.106350	0.068670	-0.001407	0.060234
AT1G05790.1	GMM:11.9.2.1	lipid metabolism.lipid degradation.lipases.triacylglycerol lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.408078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.064831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05820.1	GMM:35.1	not assigned.no ontology	3.956959	NaN	NaN	NaN	NaN	NaN	0.648871	NaN	NaN	2.244077	NaN	NaN	2.043645	NaN	NaN	0.815758	NaN	2.016819	1.642754	NaN	NaN	1.133660	NaN	NaN	NaN	NaN	NaN	2.183833	NaN	1.455745	1.545363	NaN	NaN	2.744744	NaN	1.621541	1.771704	NaN	NaN	0.347698	NaN	1.225507	2.340510	NaN	0.694135
AT1G05830.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	4.599706	NaN	NaN	NaN	NaN	4.490635	NaN	NaN	4.572848	NaN	NaN	4.677281	NaN	NaN	4.582927	4.198366	NaN	NaN	NaN	NaN	4.531426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.055508	NaN	NaN	NaN	NaN	NaN	4.455240	3.373001	NaN	4.201782	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05890.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.756277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.994713	NaN	NaN	NaN	NaN	2.564345	NaN	2.993211	NaN	NaN
AT1G05910.1	GMM:31.2	cell.division	-13.107893	NaN	NaN	NaN	NaN	NaN	-13.218379	NaN	NaN	-13.213743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-13.330159	NaN	NaN	NaN	NaN	-7.935607	NaN	-13.327549	NaN	-13.115688	-13.175389	NaN	-13.326818	NaN	NaN	NaN	NaN	-8.677488	NaN	NaN	NaN	-13.672412	NaN	NaN	NaN	NaN	NaN
AT1G06430.1	GMM:29.5.7	protein.degradation.metalloprotease	NaN	-0.343007	-1.263726	-11.772488	0.196871	-0.032822	NaN	-0.129749	-0.040156	-11.607057	0.406174	0.424523	-7.551630	0.286751	-0.033132	0.152299	-0.219529	0.404934	-6.625435	-0.174260	0.507225	NaN	0.389723	0.231473	NaN	0.086063	0.110770	-11.412497	-0.175169	0.116751	NaN	0.386654	0.383103	NaN	-0.052226	-0.013924	NaN	0.294728	0.136504	NaN	0.038599	0.225484	NaN	0.315068	0.370646
AT1G06500.1			NaN	0.744155	0.417832	0.348654	0.589967	0.520756	0.550063	0.609556	0.842851	0.549652	0.849536	0.563912	-10.717649	0.987827	0.613048	0.182687	0.760638	0.252791	0.335059	0.269342	0.169509	-11.021237	0.223595	0.632469	0.318095	0.343138	0.346821	0.149748	0.396981	0.376507	0.391374	0.137236	0.276135	-0.785272	0.528590	0.638932	-11.253894	-0.008303	-0.299272	-2.405014	0.300930	0.261648	0.205251	0.741191	0.142199
AT1G06530.1	GMM:31.1	cell.organisation	-0.361532	-0.391837	0.096514	-0.443659	-0.544410	-10.411399	-0.271726	-0.329998	-0.267722	-0.372138	-0.044656	-0.134764	-0.371312	-0.618855	0.388986	0.142046	-0.210052	-0.223550	-0.065152	0.059074	-0.371647	-0.605803	0.385334	-0.492442	0.420100	0.632497	-10.166514	-0.133802	0.328043	0.214030	0.045751	-0.657501	-0.741663	-0.101185	NaN	-0.276821	-0.279449	0.006120	-0.364310	-0.300715	-0.616318	-0.764758	-0.264069	-0.081321	-0.604080
AT1G06670.1	GMM:28.99	DNA.unspecified	3.087174	NaN	2.122639	2.440310	2.578184	-3.006378	2.326408	2.459152	2.388190	-2.778836	2.825139	1.722162	NaN	2.594346	-2.914086	2.132284	-8.235149	2.109925	-3.224215	NaN	1.394516	2.450467	-3.014341	1.953062	-3.137253	2.839561	-3.023661	2.144559	2.492806	2.223102	-2.055456	2.368939	-2.890298	1.910195	1.724515	1.965358	-9.463600	NaN	0.196453	2.621999	2.482819	1.779418	1.870497	1.763978	2.058118
AT1G06680.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.016070	-0.204149	-0.094911	0.097046	0.118292	0.152343	0.189901	0.143806	0.173969	-0.232845	-0.090510	-0.185187	-0.012502	-0.072308	-0.041586	-0.253757	-0.102818	-0.114610	-0.066021	-0.052328	-0.187110	-0.171783	-0.334635	-0.127456	-0.076796	-0.039921	-0.033179	-0.127283	-0.041247	-0.123307	-0.092490	0.015786	0.013531	-0.199445	-0.193431	-0.117429	-0.114670	-0.137266	-0.147166	0.003762	-0.020754	0.006567	-0.065804	-0.042507	-0.197623
AT1G06690.1	GMM:3.5	minor CHO metabolism.others	-0.321287	0.097457	-0.274388	-0.360693	-0.154224	0.004347	-0.277858	-0.041014	-0.071429	-0.418385	-0.312267	-0.291929	-0.448263	-0.404281	-0.487386	-0.388313	-0.140509	0.008496	-0.443692	-0.314039	-0.401239	-0.350168	-0.415370	-0.250819	-0.244220	-0.394136	-0.150496	-0.640653	-0.512410	-0.182375	-0.376029	-0.258176	-0.364787	-0.308748	-0.112565	-0.016018	-0.399438	-0.365467	0.014667	-0.318470	-0.196799	-0.367420	-0.136242	-0.007977	0.151025
AT1G06720.1	GMM:29.2.2.3.99;GMM:29.2.2.2.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;protein.synthesis.ribosome biogenesis.assembly factors.GTPases	-10.072580	-9.563998	-9.395218	-9.786282	-9.780266	-9.473670	-9.726868	-10.107952	-1.198592	-9.957265	-9.906412	-9.264708	-9.608157	-9.408147	-9.343448	-1.550209	-9.593521	-1.583424	-10.095023	-9.913518	-9.797706	-9.680020	-8.963036	-9.754414	-9.843330	-9.921396	-9.795256	-2.240788	-1.302626	-9.157713	-9.962267	-8.813700	-9.312816	-1.846223	-9.504765	-1.417021	-9.823960	-9.443847	-10.163782	-10.292264	-1.595420	-9.788005	-10.227188	-9.989716	-9.156233
AT1G06730.1	GMM:3.5	minor CHO metabolism.others	1.902345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.623975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.157674	NaN	NaN	NaN	0.847554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.982828
AT1G06820.1	GMM:16.1.4.8	secondary metabolism.isoprenoids.carotenoids.carotenoid isomerase	-0.234367	0.596422	0.274967	0.174546	0.541421	0.527183	0.145747	0.684265	0.968180	2.343685	2.093775	NaN	2.079235	1.568860	0.619475	1.927506	1.976377	2.072062	2.533611	2.027554	2.344546	1.000546	2.315770	1.549911	2.213125	1.654450	2.108539	2.907996	1.775136	1.318321	1.502659	1.920985	1.510980	2.385654	NaN	1.899207	1.229709	1.380506	1.973000	1.812115	2.715537	0.004101	NaN	1.628981	2.046671
AT1G06950.1	GMM:29.3.3	protein.targeting.chloroplast	0.209705	0.203398	0.129777	-0.066504	0.172877	0.086344	0.331863	0.203704	0.256022	-0.161282	0.036300	0.013718	0.164805	0.185013	-0.050568	0.130993	-0.084256	0.304472	0.059371	0.222569	0.291622	0.121020	0.322011	0.012142	0.023836	0.176873	0.157427	0.128271	0.152290	-0.085834	0.029605	-0.109392	-0.213091	0.165725	0.118557	0.495527	0.350693	0.094459	0.085081	0.217430	-0.110093	0.244670	-0.069468	0.122479	0.184383
AT1G07070.1	GMM:29.2.1.2.2.535	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35A	NaN	NaN	NaN	NaN	-7.767291	-7.598661	NaN	NaN	-8.365100	NaN	-7.602604	NaN	NaN	0.384863	-7.506369	-6.832312	NaN	NaN	-8.198621	NaN	NaN	NaN	-7.285270	0.136876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.660283	NaN	NaN	0.182271	-7.310793	-7.631611	NaN	NaN	NaN	NaN	NaN
AT1G07130.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.210788	-0.109318	0.135505	0.273054	0.330267	0.242575	0.010385	0.227848	NaN	-0.210372	-0.013300	-0.192796	0.084240	NaN	0.334867	0.043090	-0.108511	NaN	0.131068	NaN	0.371289	0.075121	-0.232358	-0.167542	NaN	0.147698	NaN	NaN	NaN	NaN	0.036174	0.057790	0.103385	-0.298481	-0.030696	-0.208037	0.109167	0.193689	NaN	-0.086339	-0.052176	-14.527063	-0.174058	0.077858	-0.285167
AT1G07140.1	GMM:30.5	signalling.G-proteins	0.042118	NaN	0.258190	-0.138730	0.097743	0.191483	0.075621	0.081603	0.670779	0.246396	0.136035	0.262058	-0.562689	0.123958	0.283775	-0.095963	0.128653	-0.112447	0.227385	0.285465	0.107714	0.248904	-0.078850	0.307507	0.212483	-0.008059	-7.116474	0.280657	-0.074353	-9.141717	0.051187	-0.099704	NaN	0.357094	0.039838	NaN	0.076580	0.113942	NaN	-0.017609	0.134281	0.165642	0.297783	0.154499	0.539947
AT1G07180.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	3.259259	NaN	0.237630	2.200225	-11.136634	2.607962	0.385115	0.314363	0.630239	2.945852	0.220324	0.478616	0.205325	0.167602	2.700254	0.508739	1.995003	NaN	0.623360	2.680864	-0.016695	NaN	0.290252	0.488424	NaN	0.245308	2.685831	0.447374	-0.049097	2.374579	0.584808	1.837566	0.572627	2.323833	-10.977740	0.133797	0.129014	0.291249	2.475114	-0.205362	0.801346	0.823399	0.006533	0.052260	NaN
AT1G07320.1	GMM:29.2.1.1.1.2.4	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L4	0.033173	0.091916	0.211527	-0.027899	0.119313	0.100905	0.010330	-0.120226	-0.010402	-0.100847	-0.227961	-0.284728	-0.810829	-0.169864	0.025854	-0.246691	-0.178848	-0.185599	-0.310212	-0.335695	-0.220475	-0.153137	-0.231524	-0.161812	-0.348541	-0.167521	-0.153898	-0.069181	-0.110016	-0.187627	-0.094576	-0.224985	-0.341968	-0.221006	-0.329922	-0.326328	-0.053811	0.095291	-0.147038	-0.093884	-0.135340	-0.063382	0.068948	-0.085546	0.109722
AT1G07380.1	GMM:11.8.1.1	lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase	-11.525020	-11.586274	-11.239440	-11.256090	-11.333005	-11.288740	-11.392281	-11.398387	-11.137617	-11.905967	-11.421892	-8.830748	-11.346812	-8.657135	-11.373361	-11.394125	-11.048451	NaN	-11.247786	-11.635729	-8.793193	-11.753071	-8.969108	-8.859185	-3.530692	-11.515707	NaN	-11.361855	-11.490507	-11.362900	-11.743607	-11.265895	-11.506500	-11.365457	-9.026046	-11.440859	-8.994842	-11.377931	NaN	-11.876123	-11.613610	-11.691469	-11.403859	-11.478382	NaN
AT1G07660.1	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	-0.001590	0.178327	-0.128302	0.017107	0.260806	-0.026718	-0.053466	-0.068586	0.033094	-0.018380	-0.132017	0.190576	0.229579	0.256889	0.065573	-0.044620	0.273142	0.378249	0.178438	-0.268231	0.071018	-0.074200	0.104757	0.228228	0.148369	0.398035	0.063892	-0.291900	-0.274474	0.033998	-0.119233	0.006018	-0.015752	-0.154889	-0.023810	0.024802	0.021863	-0.234997	-0.142527	-0.229434	-0.246148	-0.234275	-0.181663	0.133120	-0.042978
AT1G07660.2	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	0.102238	0.068572	-0.021111	0.144372	0.157063	0.144707	-0.036076	0.272458	0.108467	0.194371	0.295450	-0.044318	0.299861	0.400552	0.001456	0.097633	0.343663	0.291851	0.143927	0.163727	0.194617	0.144873	0.177251	0.050569	0.089064	0.218063	0.235674	0.071608	0.275871	0.105174	0.097946	0.014033	0.045488	0.194071	-0.235525	0.188501	0.076439	0.016830	-0.027363	0.002100	0.150568	-0.204947	0.154792	0.433122	-0.101224
AT1G07770.1	GMM:29.2.1.2.1.515	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A	0.147603	0.056125	-0.008656	-0.077296	0.041123	-0.013865	0.025621	0.088612	-0.050426	0.095812	0.272484	0.143096	-0.020576	0.121739	-0.044536	0.092442	-0.043453	0.077819	-0.104065	0.149704	-0.082936	-0.001290	0.157799	0.135388	0.061076	0.048540	-0.130221	0.236729	0.122557	0.088415	-0.056818	0.084371	0.117640	0.126817	0.172643	0.250007	0.043048	0.198611	-0.113450	0.052766	-0.019296	0.065956	-0.007523	0.164781	0.058993
AT1G07790.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	-0.000157	-0.043763	-0.053235	0.124795	0.068692	0.019731	0.013258	-0.142849	-0.085325	-0.220897	-3.389196	0.228755	0.126124	0.088688	0.234617	-0.259666	-0.184963	-0.283014	-12.721368	0.275185	0.108720	-12.533398	0.130330	0.101477	-0.117405	0.196473	0.252532	-12.349613	0.189963	0.051884	-0.316135	-0.221532	-0.087859	0.181712	-0.024707	0.260238	-12.590698	0.326911	0.015057	0.294227	0.305414	0.183570	-0.224892	-0.222445	-0.051864
AT1G07890.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.062248	0.033347	-0.050865	-0.066465	0.020486	-0.096416	-0.034582	-0.010456	0.045227	0.096995	-0.028025	0.005158	-0.046271	-0.219780	0.001288	0.118488	0.074377	-0.061837	-0.077509	-0.083181	-0.022256	-0.165219	-0.095479	-0.109361	-0.067430	0.031182	-0.096972	-0.001738	-0.039899	0.157427	-0.039284	-0.091306	-0.028003	0.341233	0.333286	0.235856	-0.153710	-0.185722	-0.116191	0.069371	0.154155	0.120869	0.120576	0.308163	0.279298
AT1G07920.1	GMM:29.2.4	protein.synthesis.elongation	0.002361	0.035925	0.088735	-0.143912	-0.061174	-0.032499	-0.003832	-0.042984	0.033301	0.093326	0.052555	0.051634	0.045217	0.015481	-0.045980	-0.053174	0.010825	0.044677	0.045114	0.058153	0.090071	-0.036924	0.036941	-0.033538	0.050828	0.078164	-0.058095	0.103185	0.130286	0.138482	0.020152	0.058509	-0.020471	0.087471	0.088069	0.079383	0.052176	0.060022	0.028734	0.053805	0.068804	0.130194	0.001223	0.117845	0.053916
AT1G07970.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.164952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.622404	NaN	3.102991	NaN	NaN	NaN	NaN	NaN	3.883170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08110.4	GMM:24.2;GMM:13.2.3.2	biodegradation of xenobiotics.lactoylglutathione lyase;amino acid metabolism.degradation.aspartate family.threonine	-7.687036	-0.171957	-7.348667	0.519690	0.156545	NaN	0.170131	-9.347715	NaN	NaN	-9.809426	NaN	0.165599	-9.606839	NaN	0.015535	NaN	-6.974346	NaN	0.101609	-7.273922	-0.066116	0.184568	0.006715	-0.265509	-7.547182	NaN	NaN	-0.039870	NaN	0.065519	0.518844	NaN	0.056880	-9.217824	NaN	NaN	0.174949	0.040757	-0.077678	-0.245658	-0.156281	-0.136233	NaN	NaN
AT1G08130.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.369424	-7.575665	NaN	NaN	NaN	3.046844	NaN	NaN	NaN	2.585691	NaN	2.852943	NaN	-6.774507	NaN	NaN	-0.070457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.285442	NaN	2.626436	NaN	NaN	NaN	NaN
AT1G08200.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	-0.266433	-0.010800	-0.399709	-0.000619	-0.034806	-0.260537	-0.190334	-0.255613	-0.117199	0.028834	0.117379	-0.046380	0.137389	0.024986	-0.168245	0.106718	0.319097	0.610055	0.113398	0.301616	-0.225044	0.298685	0.269917	0.083782	0.204600	0.171248	0.093847	0.142077	0.242262	0.468659	0.142508	-0.005277	-0.008872	0.356248	-0.100474	0.092113	0.189901	0.067022	0.068871	-0.165519	-0.306566	0.031407	-0.015733	-0.518947	-0.037651
AT1G08360.1	GMM:29.2.1.1.3.2.510	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A	0.263603	-0.023308	-0.158139	-0.210260	-0.433400	0.020625	-0.197006	-0.430494	-0.234162	0.091513	0.019406	-0.181576	-0.171649	-0.041283	0.112917	-0.343918	-0.063356	0.233633	0.041676	-0.174474	-0.052368	0.055598	0.009199	0.233574	-0.142418	-0.186205	0.176222	0.003356	0.201060	0.139755	-0.385494	-0.121951	0.108504	0.114457	-0.046011	-0.289872	-0.022972	-3.909500	-0.123051	0.068398	0.189402	0.321728	-0.205013	0.206125	-0.218509
AT1G08400.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.600663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.207184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08420.1	GMM:29.4	protein.postranslational modification	-1.056783	-0.790841	-10.491636	-0.685958	-10.352652	-10.396523	-10.454720	-0.850432	-2.462312	-0.772000	-0.932894	-9.591988	-0.714982	-9.301292	-10.274482	-10.229441	-0.886450	-0.592742	-0.720367	-0.980161	-10.534963	-0.758725	-10.249961	-10.347583	NaN	-10.576023	-10.293470	-1.122722	-0.150987	-0.847861	-0.813516	-1.013081	-1.230138	-0.840111	-1.257654	-10.374969	-0.872432	-0.812449	-10.040284	-0.847760	-10.371392	-10.383921	-0.758345	-10.772016	-0.932302
AT1G08520.1	GMM:19.10	tetrapyrrole synthesis.magnesium chelatase	-0.237680	-0.076990	0.234418	-0.007788	0.100171	-0.034092	0.039335	0.066760	0.130470	-0.333239	-0.070376	0.204115	0.143288	-0.056647	-0.061202	-0.073973	0.128130	-0.171357	-0.020801	0.192077	-0.177730	-0.987789	-0.169258	0.139844	-0.141630	-0.270044	0.174881	-0.014749	0.293088	0.022691	-0.156301	-0.026498	-0.052017	0.199874	0.081623	-0.523715	-0.372179	-0.101561	0.034004	0.243986	-0.013915	-0.506087	-0.278210	-0.294556	-0.186880
AT1G08600.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.269538	0.070604	-6.076047	-0.357763	-5.784513	-6.006626	-0.137007	-5.816826	-5.942541	0.378529	-6.104142	-11.548630	-0.635301	-5.978904	-12.010049	-6.075565	-6.038439	-11.847707	-0.233046	-5.809549	-5.912743	-0.114003	-1.115020	-6.738055	-5.808328	-5.929568	0.043960	-0.382942	-5.901474	-6.141967	-0.065134	-6.994365	-5.944518	-5.879399	-12.093648	-0.037811	-0.067846	-5.620765	-5.810484	-0.222727	-5.831833	-0.719894	-0.118626	-5.979714	-12.224688
AT1G08760.1			-12.341361	-8.513489	-12.046079	-12.296219	-12.056493	-12.180728	-11.766181	-12.163283	-12.030125	-12.106504	-12.312897	-11.993579	-12.172840	-12.109016	-11.830862	-12.141116	NaN	-12.185805	-12.315930	-12.403194	-11.921125	-12.404990	-11.830045	-12.399644	-12.379997	-12.280250	-4.539243	-12.160236	-12.142851	-12.202739	-12.376198	-3.292101	-8.761888	-12.337188	-12.105977	-12.257161	-12.316081	-12.243273	-12.431710	-12.420675	-12.400109	-12.452731	-12.325705	-12.287366	-12.492251
AT1G08800.1	GMM:35.1	not assigned.no ontology	-2.719932	-13.179993	NaN	-13.141813	-12.486317	NaN	-12.861410	NaN	NaN	-13.077371	-0.564287	-2.907406	-12.953026	-12.990909	NaN	NaN	-9.969567	-9.808266	-2.957302	-13.088476	NaN	-2.681244	-2.941015	NaN	-13.223388	-2.768321	-2.864365	NaN	NaN	NaN	-2.907835	-13.233885	-10.912317	-12.715714	-3.162830	NaN	-13.320267	-2.602639	-13.519054	-2.463041	-2.724342	-13.597652	-12.795461	-12.926882	NaN
AT1G08910.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	2.221025	2.355988	NaN	2.999995	NaN	NaN	NaN	NaN	2.674963	NaN	NaN	NaN	2.178309	2.535725	NaN	NaN	NaN	2.662427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.650832	NaN	NaN	NaN	2.277108	3.439488	NaN	2.473401	2.079687	NaN	NaN	2.568513	NaN
AT1G08920.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	-11.916247	NaN	NaN	-12.106923	NaN	NaN	NaN	NaN	NaN	-11.823955	NaN	NaN	-11.737148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.263576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.291700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.405304
AT1G08990.1	GMM:2.1.2	major CHO metabolism.synthesis.starch	-0.508745	-0.639456	-1.278010	-0.554663	-0.531580	1.422297	-1.058835	-11.210835	-0.943166	-0.029685	-0.830190	0.062393	-0.213615	-10.975596	-1.137162	-0.752311	-0.421889	-0.665523	-0.727029	-0.868268	-1.275328	1.346070	-10.768258	-11.288107	-11.001347	-0.682121	-0.295773	-0.646273	1.991989	-11.057880	-0.414604	-0.336357	NaN	-11.203036	1.493087	0.079174	-0.494652	-0.751447	-0.590206	-1.550306	-1.591315	-9.714402	-0.778259	-0.719417	-1.228294
