Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT1G04920.1	GMM:2.1.1.1	major CHO metabolism.synthesis.sucrose.SPS	1.022705	-0.730057	-1.450138	-0.968984	-1.517200	1.263758	1.075296	-1.585719	0.765228	-1.225275	0.784939	-1.629998	-1.586901	1.867473	1.263758	-1.239910	-0.524856	0.960560	-0.850666	0.785022	-1.571229	-1.239790	-1.536734	-0.950746	-1.430354	-1.640310	-1.399094	-0.921668	1.879272	-0.360601	0.007121	-2.027182	-1.448048	-1.435658	1.650735	-1.182127	1.753774	-1.733940	1.600860	-1.630319	1.182533	0.964235	-1.147777	-1.284150	-1.144747
AT1G04945.1	GMM:35.1	not assigned.no ontology	NaN	-1.557543	-1.700456	-1.626400	-0.024205	NaN	NaN	NaN	1.674974	NaN	-1.366901	NaN	NaN	NaN	NaN	-1.932712	NaN	NaN	NaN	-1.782424	NaN	NaN	-0.360909	NaN	-0.086173	-1.740756	NaN	NaN	-0.126163	-1.709358	NaN	NaN	-1.395905	NaN	NaN	2.452478	NaN	-0.261917	NaN	0.488748	0.293538	NaN	NaN	0.308744	NaN
AT1G04980.1	GMM:21.1.1	redox.thioredoxin.PDIL	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05010.1	GMM:17.5.1.2	hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate oxidase	0.088792	0.189916	0.455028	0.018442	0.287919	0.002072	0.022195	-0.155647	0.117759	-0.427651	-0.395206	-0.615594	-0.953181	-0.186609	-0.351164	-0.374932	-0.282155	-0.492929	-0.326738	-0.571914	-0.239790	-0.164998	-0.439445	-0.333496	-0.087155	-0.484366	-0.333955	-0.381820	-0.235274	-0.187510	-0.770169	-0.933846	-0.571304	-0.111480	-0.289501	-0.249326	-0.088231	0.021535	0.273249	0.629684	0.286349	0.566373	0.232252	0.302666	0.259222
AT1G05055.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.091741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.657935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05190.1	GMM:29.2.1.1.1.2.6	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	0.046891	-0.273917	0.277791	0.155115	-0.189556	0.014731	-0.206439	-0.245978	-0.669914	-0.573936	-0.382426	-0.082578	-0.383690	-0.257127	0.014731	-0.010223	-0.177698	-0.518306	-0.018979	-0.118114	-0.125131	-0.184596	-0.372637	-0.435697	-0.232766	0.112167	-0.367736	-0.101552	-0.326814	-0.320549	-0.217644	-0.302133	-0.035503	-0.039895	-0.073404	-0.142702	0.184879	0.172142	0.111917	0.484630	0.598051	0.321631	0.384128	0.180484	0.347904
AT1G05490.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.042114	0.034139	0.012615	-0.162494	-0.053039	-0.031191	-0.237779	-0.107722	-0.202942	-0.133200	-0.178326	-0.275057	-0.065657	-0.143664	-0.180510	-0.226989	-0.108843	-0.221045	-0.023482	0.012603	-0.005034	-0.092341	-0.117762	0.014430	-0.112058	-0.040902	NaN	-0.155579	-0.061968	-0.150874	-0.119999	-0.062138	-0.277732	0.116048	0.181806	-0.040213	0.119516	0.260687	0.023247	0.087624	-0.060508	0.209530	0.212615	0.125097	0.197799
AT1G05790.1	GMM:11.9.2.1	lipid metabolism.lipid degradation.lipases.triacylglycerol lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.280577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.798589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05820.1	GMM:35.1	not assigned.no ontology	3.810311	NaN	NaN	NaN	NaN	NaN	0.385903	NaN	NaN	1.901538	NaN	NaN	1.736518	NaN	NaN	0.582462	NaN	1.766390	1.515253	NaN	NaN	1.042814	NaN	NaN	NaN	NaN	NaN	1.922921	NaN	1.174858	1.342907	NaN	NaN	2.687252	NaN	1.559954	1.774268	NaN	NaN	0.462270	NaN	1.328687	2.484455	NaN	0.831701
AT1G05830.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	4.453059	NaN	NaN	NaN	NaN	4.353493	NaN	NaN	4.311396	NaN	NaN	4.323798	NaN	NaN	4.353493	3.965071	NaN	NaN	NaN	NaN	4.398459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.774621	NaN	NaN	NaN	NaN	NaN	4.393653	3.375566	NaN	4.215751	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05890.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.504202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.933126	NaN	NaN	NaN	NaN	2.670900	NaN	3.137156	NaN	NaN
AT1G05910.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06430.1	GMM:29.5.7	protein.degradation.metalloprotease	NaN	-0.519104	-1.430493	NaN	0.078001	-0.169964	NaN	-0.381824	-0.301607	NaN	0.066307	0.071040	NaN	-0.018773	-0.262566	-0.080996	-0.455978	0.154505	NaN	-0.291485	0.374258	NaN	0.281927	0.129850	NaN	-0.058558	-0.021967	NaN	-0.441410	-0.164136	NaN	0.159218	0.164955	NaN	-0.103305	-0.075511	NaN	0.300362	0.150472	NaN	0.145154	0.328664	NaN	0.441572	0.508211
AT1G06500.1			NaN	0.568059	0.251065	0.225030	0.471097	0.383614	0.287096	0.357481	0.581399	0.207113	0.509668	0.210430	NaN	0.682303	0.383614	-0.050609	0.524189	0.002362	0.207558	0.152117	0.036542	NaN	0.115799	0.530847	0.178621	0.198517	0.214084	-0.111164	0.130740	0.095620	0.188917	-0.090200	0.057988	-0.842764	0.477512	0.577345	NaN	-0.002669	-0.285304	-2.290442	0.407485	0.364828	0.349196	0.867695	0.279764
AT1G06530.1	GMM:31.1	cell.organisation	-0.508180	-0.567934	-0.070254	-0.567284	-0.663280	NaN	-0.534693	-0.582073	-0.529174	-0.714677	-0.384524	-0.488246	-0.678439	-0.924379	0.159553	-0.091249	-0.446501	-0.473979	-0.192653	-0.058151	-0.504614	-0.696650	0.277538	-0.594064	0.280626	0.487876	NaN	-0.394714	0.061801	-0.066857	-0.156705	-0.884937	-0.959810	-0.158677	NaN	-0.338408	-0.276885	0.011753	-0.350342	-0.186143	-0.509763	-0.661578	-0.120125	0.045183	-0.466515
AT1G06670.1	GMM:28.99	DNA.unspecified	2.940526	NaN	1.955872	2.316685	2.459314	1.984253	2.063441	2.207077	2.126739	2.616812	2.485272	1.368679	NaN	2.288822	1.984253	1.898989	NaN	1.859496	2.261880	NaN	1.261549	2.359621	2.124230	1.851440	1.775457	2.694940	2.290465	1.883647	2.226564	1.942215	2.105030	2.141503	2.336779	1.852703	1.673436	1.903771	NaN	NaN	0.210422	2.736572	2.589373	1.882598	2.014442	1.890482	2.195683
AT1G06680.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.162718	-0.253283	-0.261678	-0.018938	-0.000578	0.015202	-0.071767	-0.108269	-0.087482	-0.575384	-0.430378	-0.538670	-0.288548	-0.377832	-0.271019	-0.423033	-0.339267	-0.365039	-0.193522	-0.169553	-0.309429	-0.236013	-0.427620	-0.229078	-0.216270	-0.184542	-0.165916	-0.388195	-0.307489	-0.404194	-0.294946	-0.211651	-0.204617	-0.256938	-0.244510	-0.179016	-0.112105	-0.131632	-0.133198	0.118334	0.085801	0.109747	0.078140	0.083997	-0.060058
AT1G06690.1	GMM:3.5	minor CHO metabolism.others	-0.467934	-0.078639	-0.441156	-0.484318	-0.273094	-0.132795	-0.540825	-0.293089	-0.332881	-0.760924	-0.652135	-0.645411	-0.755391	-0.709805	-0.716819	-0.621609	-0.376957	-0.241933	-0.571193	-0.431264	-0.534205	-0.441015	-0.523166	-0.352441	-0.383694	-0.538757	-0.283233	-0.901565	-0.778652	-0.463262	-0.578485	-0.485612	-0.582934	-0.366240	-0.163644	-0.077605	-0.396873	-0.359833	0.028635	-0.203898	-0.090244	-0.264240	0.007703	0.118527	0.288590
AT1G06720.1	GMM:29.2.2.3.99;GMM:29.2.2.2.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;protein.synthesis.ribosome biogenesis.assembly factors.GTPases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.460043	NaN	NaN	NaN	NaN	NaN	NaN	-1.783504	NaN	-1.833852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.501700	-1.568868	NaN	NaN	NaN	NaN	-1.903715	NaN	-1.478608	NaN	NaN	NaN	NaN	-1.488865	NaN	NaN	NaN	NaN
AT1G06730.1	GMM:3.5	minor CHO metabolism.others	1.755698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.030173	NaN	NaN	NaN	0.739758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.120393
AT1G06820.1	GMM:16.1.4.8	secondary metabolism.isoprenoids.carotenoids.carotenoid isomerase	-0.381015	0.420326	0.108199	0.050921	0.422552	0.390041	-0.117220	0.432190	0.706728	2.001147	1.753908	NaN	1.772107	1.263335	0.390041	1.694211	1.739928	1.821633	2.406109	1.910329	2.211580	0.909699	2.207974	1.448288	2.073651	1.509829	1.975802	2.647084	1.508895	1.037434	1.300203	1.693549	1.292832	2.328162	NaN	1.837620	1.232274	1.386140	1.986969	1.926687	2.822092	0.107281	NaN	1.755485	2.184236
AT1G06950.1	GMM:29.3.3	protein.targeting.chloroplast	0.063057	0.027301	-0.036990	-0.032255	0.054007	-0.050797	0.068896	-0.048371	-0.005430	-0.503821	-0.303568	-0.339765	-0.142323	-0.120511	-0.280001	-0.102302	-0.320705	0.054043	-0.068130	0.105344	0.158656	0.030174	0.214215	-0.089480	-0.115638	0.032252	0.024690	-0.132641	-0.113952	-0.366721	-0.019084	-0.336828	-0.431238	0.108232	0.067478	0.695773	0.353258	0.100092	0.099050	0.332002	-0.003539	0.347850	0.074477	0.248983	0.321948
AT1G07070.1	GMM:29.2.1.2.2.535	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.079339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.035254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.187905	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07130.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.357435	-0.285414	-0.031263	0.149429	0.211398	0.105434	-0.252582	-0.024226	NaN	-0.552911	-0.353168	-0.546279	-0.222887	NaN	0.105434	-0.190205	-0.344960	NaN	0.003567	NaN	0.238322	-0.015725	-0.340154	-0.269164	NaN	0.003077	NaN	NaN	NaN	NaN	-0.166282	-0.169646	-0.114763	-0.355973	-0.081775	-0.269624	0.111732	0.199323	NaN	0.028233	0.054379	NaN	-0.030113	0.204362	-0.147602
AT1G07140.1	GMM:30.5	signalling.G-proteins	-0.104529	NaN	0.091423	-0.262355	-0.021126	0.054342	-0.187346	-0.170471	0.409327	-0.096142	-0.203833	-0.091425	-0.869816	-0.181566	0.054342	-0.329259	-0.107796	-0.362876	0.099884	0.168240	-0.025253	0.158058	-0.186646	0.205885	0.073009	-0.152681	NaN	0.019746	-0.340594	NaN	-0.151270	-0.327140	NaN	0.299601	-0.011240	NaN	0.079145	0.119576	NaN	0.096963	0.240835	0.268822	0.441728	0.281002	0.677512
AT1G07180.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	3.112611	NaN	0.070863	2.076601	NaN	2.470820	0.122148	0.062288	0.368787	2.603313	-0.119544	0.125133	-0.101803	-0.137922	2.470820	0.275443	1.758554	NaN	0.495859	2.563639	-0.149662	NaN	0.182456	0.386802	NaN	0.100687	2.553094	0.186462	-0.315339	2.093692	0.382351	1.610130	0.354480	2.266340	NaN	0.072210	0.131578	0.296883	2.489082	-0.090789	0.907901	0.926579	0.150478	0.178763	NaN
AT1G07320.1	GMM:29.2.1.1.1.2.4	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L4	-0.001822	-0.084180	0.044760	-0.141104	0.000443	-0.036236	-0.252637	-0.372301	-0.271854	-0.443386	-0.567829	-0.636797	-0.517113	-0.475389	-0.203579	-0.479986	-0.415297	-0.382587	-0.378678	-0.452920	-0.353442	-0.239841	-0.285047	-0.263435	-0.475502	-0.312143	-0.194723	-0.327714	-0.376258	-0.403411	-0.297032	-0.430340	-0.536973	-0.278499	-0.381001	-0.387915	0.041374	0.100925	-0.052928	0.044769	0.070748	0.039798	0.234039	0.040958	0.247287
AT1G07380.1	GMM:11.8.1.1	lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.670165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07660.1	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	-0.005324	0.019359	-0.295069	-0.106517	0.141936	-0.163860	-0.311472	-0.320661	-0.228358	-0.287116	-0.403821	-0.162906	-0.077548	-0.048636	-0.163860	-0.246731	0.036693	0.127820	0.050937	-0.385456	-0.061949	-0.086925	-0.003039	0.126606	0.008895	0.253414	-0.068845	-0.446777	-0.501530	-0.246889	-0.285693	-0.221418	-0.226974	-0.212381	-0.074888	-0.036785	0.024428	-0.229363	-0.128559	-0.114862	-0.139593	-0.131095	0.020213	0.259624	0.161512
AT1G07660.2	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	-0.044409	-0.107524	-0.187879	0.020747	0.038193	0.007565	-0.299043	0.020383	-0.152984	-0.148168	-0.044418	-0.397801	-0.007267	0.095028	-0.227977	-0.135663	0.107214	0.041422	0.016426	0.046502	0.061650	0.054027	0.069455	-0.051053	-0.050410	0.073442	0.102937	-0.189304	0.009629	-0.175713	-0.104510	-0.213403	-0.172660	0.136579	-0.286603	0.126914	0.079003	0.022464	-0.013395	0.116672	0.257123	-0.101767	0.298737	0.559626	0.036341
AT1G07770.1	GMM:29.2.1.2.1.515	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A	0.000956	-0.119971	-0.175423	-0.200920	-0.077747	-0.151006	-0.237346	-0.163463	-0.311878	-0.246727	-0.067384	-0.210387	-0.327703	-0.183786	-0.273970	-0.140854	-0.279902	-0.172610	-0.231566	0.032479	-0.215903	-0.092137	0.050003	0.033766	-0.078398	-0.096082	-0.249454	-0.024183	-0.143685	-0.192472	-0.259274	-0.143065	-0.100508	0.069325	0.121564	0.188420	0.045613	0.204244	-0.099482	0.167338	0.087258	0.169136	0.136421	0.291285	0.196558
AT1G07790.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	-0.146805	-0.219860	-0.220002	0.001170	-0.050178	-0.117410	-0.249709	-0.394924	-0.346776	-0.563436	-3.729063	-0.124728	-0.181003	-0.216836	0.005183	-0.492961	-0.421412	-0.533443	NaN	0.157960	-0.024247	NaN	0.022534	-0.000146	-0.256879	0.051852	0.119795	NaN	-0.076278	-0.229003	-0.518592	-0.448968	-0.306007	0.124220	-0.075786	0.198651	NaN	0.332545	0.029025	0.408799	0.411969	0.286750	-0.080947	-0.095941	0.085701
AT1G07890.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.198231	-0.136064	-0.214297	-0.175035	-0.059666	-0.200445	-0.260382	-0.259113	-0.110535	-0.233826	-0.367892	-0.348325	-0.352340	-0.419543	-0.200445	-0.114808	-0.156047	-0.279058	-0.129113	-0.142549	-0.101529	-0.245667	-0.186714	-0.145620	-0.206904	-0.113439	-0.199514	-0.262650	-0.292566	-0.123460	-0.197478	-0.310829	-0.218594	0.283741	0.282208	0.174269	-0.151146	-0.175343	-0.102223	0.183943	0.260710	0.224473	0.264521	0.435528	0.416863
AT1G07920.1	GMM:29.2.4	protein.synthesis.elongation	-0.137695	-0.139850	-0.077517	-0.228708	-0.172364	-0.168289	-0.250073	-0.284030	-0.214178	-0.237419	-0.287313	-0.301849	-0.238845	-0.290044	-0.275414	-0.277224	-0.212780	-0.205752	-0.081402	-0.053488	-0.041164	-0.120373	-0.068306	-0.135160	-0.074822	-0.066457	-0.190832	-0.157727	-0.134658	-0.142405	-0.180010	-0.168927	-0.238619	0.029979	0.056709	0.017796	0.072272	0.077281	0.050740	0.168377	0.178771	0.287221	0.154384	0.244349	0.191481
AT1G07970.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.928503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.489667	NaN	2.836749	NaN	NaN	NaN	NaN	NaN	3.832092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08110.4	GMM:24.2;GMM:13.2.3.2	biodegradation of xenobiotics.lactoylglutathione lyase;amino acid metabolism.degradation.aspartate family.threonine	NaN	-0.348053	NaN	0.396065	0.037675	NaN	-0.092836	NaN	NaN	NaN	NaN	NaN	-0.141528	NaN	NaN	-0.217761	NaN	NaN	NaN	-0.015616	NaN	-0.156962	0.076772	-0.094907	-0.404983	NaN	NaN	NaN	-0.306111	NaN	-0.136938	0.291408	NaN	-0.000612	NaN	NaN	NaN	0.180582	0.054725	0.036895	-0.139103	-0.053101	0.007711	NaN	NaN
AT1G08130.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.015941	NaN	NaN	NaN	NaN	2.810395	NaN	NaN	NaN	2.452724	NaN	2.745147	NaN	NaN	NaN	NaN	-0.331369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.299410	NaN	2.732990	NaN	NaN	NaN	NaN
AT1G08200.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	-0.413080	-0.186896	-0.566476	-0.124244	-0.153676	0.014728	-0.453301	-0.507688	-0.378651	-0.313705	-0.222489	-0.006341	-0.169738	-0.280538	0.014728	-0.126577	0.082648	0.373441	-0.014103	0.184391	-0.260365	0.207839	0.162121	-0.017840	0.065126	0.026627	-0.038890	0.005801	-0.023980	0.187772	-0.059949	-0.232713	-0.227020	0.298756	-0.151552	0.030526	0.192466	0.072656	0.191241	0.121440	-0.200011	0.134587	0.128212	-0.392443	0.099915
AT1G08360.1	GMM:29.2.1.1.3.2.510	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A	0.116955	-0.199405	-0.324906	-0.333884	-0.552269	-0.116516	-0.459973	-0.682569	-0.495613	-0.251026	-0.320462	-0.535059	-0.478777	-0.346807	-0.116516	-0.577214	-0.299805	-0.016796	-0.085825	-0.291699	-0.185335	-0.035248	-0.098597	0.131952	-0.281892	-0.330827	0.043485	-0.257556	-0.065182	-0.141132	-0.587950	-0.349387	-0.109644	0.056964	-0.097089	-0.351459	-0.020407	-0.028427	-0.109083	0.182971	0.295957	0.424908	-0.061068	0.332629	-0.080944
AT1G08400.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.209749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08420.1	GMM:29.4	protein.postranslational modification	-1.203430	-0.966937	NaN	-0.809582	NaN	NaN	NaN	-1.102507	-2.723764	-1.114538	-1.272762	NaN	-1.022109	NaN	NaN	NaN	-1.122899	-0.843170	-0.847869	-1.097386	NaN	-0.849571	NaN	NaN	NaN	NaN	NaN	-1.383634	-0.417229	-1.128748	-1.015973	-1.240517	-1.448286	-0.897603	-1.308733	NaN	-0.869867	-0.806815	NaN	-0.733188	NaN	NaN	-0.614400	NaN	-0.794737
AT1G08520.1	GMM:19.10	tetrapyrrole synthesis.magnesium chelatase	-0.228492	-0.253086	0.067651	-0.069270	-0.018699	-0.171234	-0.223632	-0.185315	-0.130982	-0.663979	-0.410243	-0.149368	-0.163840	-0.362171	-0.290635	-0.130677	-0.108318	-0.421785	-0.081649	0.074852	-0.310697	-1.078635	-0.277054	0.348749	-0.013833	-0.414665	0.042143	-0.275660	0.026846	-0.258196	-0.324550	-0.253934	-0.270164	0.142382	0.030544	-0.305364	0.168664	-0.095927	0.047973	0.358559	0.092640	-0.402907	-0.134265	-0.168052	-0.049315
AT1G08600.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.416185	-0.105493	-0.275087	-0.481387	0.138071	0.041790	-0.399974	-0.149468	-0.206928	0.035990	-0.717501	NaN	-0.942428	-0.468427	NaN	-0.683798	-0.416416	NaN	-0.360547	-0.194624	-0.158048	-0.204849	-1.222816	-1.528001	0.174493	-0.139563	-0.088778	-0.643854	-0.415567	-0.563916	-0.267590	-1.922384	-0.356600	0.025462	NaN	-0.099398	-0.065281	0.338046	0.047105	-0.108155	0.125700	-0.616714	0.025319	0.406780	NaN
AT1G08760.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.671980	NaN	NaN	NaN	NaN	-3.519537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08800.1	GMM:35.1	not assigned.no ontology	-2.866579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.904155	-3.260889	NaN	NaN	NaN	NaN	NaN	NaN	-3.084803	NaN	NaN	-2.772090	-3.048811	NaN	NaN	-2.912942	-2.997102	NaN	NaN	NaN	-3.110292	NaN	NaN	NaN	-3.213909	NaN	NaN	-2.597005	NaN	-2.348468	-2.617788	NaN	NaN	NaN	NaN
AT1G08910.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	2.097400	2.237119	NaN	2.737028	NaN	NaN	NaN	NaN	2.321480	NaN	NaN	NaN	1.945014	2.299276	NaN	NaN	NaN	2.529460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.432684	NaN	NaN	NaN	2.279673	3.445122	NaN	2.587973	2.186241	NaN	NaN	2.695017	NaN
AT1G08920.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08990.1	GMM:2.1.2	major CHO metabolism.synthesis.starch	-0.655393	-0.815552	-1.444778	-0.678288	-0.650450	1.285156	-1.321802	NaN	-1.204618	-0.372223	-1.170058	-0.291090	-0.520743	NaN	-1.366595	-0.985606	-0.658338	-0.915951	-0.854530	-0.985493	-1.408295	1.255224	NaN	NaN	NaN	-0.826742	-0.428510	-0.907185	1.725748	NaN	-0.617060	-0.563793	NaN	NaN	1.442008	0.017587	-0.492087	-0.745813	-0.576238	-1.435733	-1.484760	NaN	-0.634314	-0.592913	-1.090729
AT1G09100.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	-0.854040	NaN	-0.112172	-0.300691	-0.147943	NaN	-0.301014	0.069274	-1.062849	-0.140221	-0.022923	-0.429069	-0.337010	-0.403363	NaN	0.296142	-0.157970	-0.247279	NaN	0.065083	NaN	-0.251662	-0.246804	-0.008358	0.339484	0.181431	-1.224818	NaN	-0.079749	NaN	0.253501	0.345067	0.325377	0.041571	-0.063764	-0.204252	-0.432588	-0.110474	NaN	-0.520360	0.110656	-0.074135	0.321871	0.078404
AT1G09130.1	GMM:29.5.5	protein.degradation.serine protease	-0.094262	-0.120369	-0.278968	-0.170886	-0.004188	-0.246925	-0.244526	-0.056593	-0.423638	-0.293664	-1.028191	-0.491995	0.101879	-0.625341	-0.426103	-0.326117	-0.281335	-0.627792	-0.179035	-0.076418	-0.173672	-0.120204	-0.426738	-0.280958	-0.223610	-0.534293	-0.293271	-0.288477	-0.549535	-0.036271	-0.327996	-0.230537	-0.920888	-0.066930	-0.206454	-0.238577	0.228398	-0.395307	-0.044261	-0.017940	0.090287	0.220498	0.081767	-0.245170	0.001051
AT1G09200.1	GMM:28.1.3.2.3	DNA.synthesis/chromatin structure.histone.core.H3	-0.435483	-0.210093	NaN	0.087343	-0.353537	-0.298228	-0.592987	-0.477688	NaN	-0.217222	-0.788695	-0.579916	-0.208558	-0.279208	-0.298228	-0.715291	-0.208693	-0.482652	-0.393672	-0.210230	-0.714668	0.113445	NaN	-0.214107	0.145818	NaN	0.030237	-0.257292	-0.492456	-3.398622	0.092144	-0.265874	-0.478503	-0.474426	NaN	-0.195722	0.077569	0.067751	-0.430601	-0.297047	NaN	-0.357969	-0.003516	-0.318125	-0.082024
