Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT1G05010.1	GMM:17.5.1.2	hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate oxidase	0.088792	0.189916	NaN	0.018442	0.287919	NaN	NaN	NaN	0.117759	-0.427651	NaN	-0.615594	-0.953181	-0.186609	NaN	-0.374932	NaN	NaN	-0.326738	NaN	-0.239790	NaN	-0.439445	NaN	NaN	-0.484366	-0.333955	-0.381820	NaN	NaN	-0.770169	NaN	-0.571304	NaN	-0.289501	-0.249326	NaN	0.021535	0.273249	0.629684	NaN	0.566373	0.232252	0.302666	0.259222
AT1G05055.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05190.1	GMM:29.2.1.1.1.2.6	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	NaN	-0.273917	NaN	0.245420	-5.347347	-0.178272	-0.100199	NaN	-0.669914	-0.573936	-5.273340	NaN	-0.471904	-0.257127	-0.178272	0.022654	-0.177698	NaN	0.348009	-9.664875	-0.444117	-0.413235	-0.442093	-6.330888	-0.102240	-0.109337	-0.367736	0.099408	NaN	-0.158109	-0.083867	NaN	-0.448159	0.002717	-0.073683	0.059158	0.424244	0.030283	NaN	0.484630	0.248559	NaN	0.317917	0.180484	0.347904
AT1G05490.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.042114	0.034139	0.012615	-0.162494	-0.053039	-0.031191	-0.237779	-0.107722	-0.202942	-0.133200	-0.178326	-0.275057	-0.065657	-0.143664	-0.180510	-0.226989	-0.108843	-0.221045	-0.023482	0.012603	-0.005034	-0.092341	-0.117762	0.014430	-0.112058	-0.040902	NaN	-0.155579	-0.061968	-0.150874	-0.119999	-0.062138	-0.277732	0.116048	0.181806	-0.040213	0.119516	0.260687	0.023247	0.087624	NaN	0.209530	0.212615	0.125097	0.197799
AT1G05790.1	GMM:11.9.2.1	lipid metabolism.lipid degradation.lipases.triacylglycerol lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05820.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.736518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05830.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	4.453059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.311396	NaN	NaN	4.323798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05890.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05910.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06430.1	GMM:29.5.7	protein.degradation.metalloprotease	NaN	-0.519104	NaN	NaN	0.078001	-0.203020	NaN	-0.381824	NaN	-11.949596	NaN	-0.109602	NaN	NaN	-0.297155	-0.080996	-0.102086	0.004055	-6.752936	NaN	-0.185180	NaN	0.242147	0.045824	NaN	-0.098459	NaN	NaN	-0.441410	-0.054207	NaN	NaN	-0.008597	NaN	NaN	-0.162498	NaN	0.300362	0.150472	NaN	0.165267	0.328664	NaN	NaN	0.298710
AT1G06500.1			NaN	NaN	NaN	NaN	0.471097	0.383614	NaN	NaN	0.581399	0.207113	0.509668	NaN	NaN	NaN	0.383614	NaN	NaN	NaN	NaN	0.152117	NaN	NaN	0.115799	NaN	NaN	0.198517	0.214084	NaN	0.130740	NaN	0.188917	-0.090200	0.057988	NaN	NaN	NaN	NaN	NaN	-0.285304	-2.290442	NaN	NaN	NaN	NaN	0.279764
AT1G06530.1	GMM:31.1	cell.organisation	NaN	NaN	NaN	NaN	NaN	NaN	-0.534693	NaN	NaN	NaN	NaN	-0.488246	NaN	-0.924379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.394714	0.061801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.276885	NaN	NaN	NaN	NaN	-0.661578	NaN	NaN	NaN
AT1G06670.1	GMM:28.99	DNA.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.368679	NaN	NaN	NaN	NaN	NaN	1.859496	2.261880	NaN	NaN	NaN	2.124230	1.851440	NaN	2.694940	NaN	NaN	2.226564	NaN	2.105030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.882598	NaN	NaN	NaN
AT1G06680.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.148204	-0.232756	-0.233552	-0.026579	-0.043946	0.015202	-0.074365	-0.108269	-0.087482	-0.441284	-0.452788	-0.563271	-0.288548	-0.397540	-0.124791	-0.337413	-0.324430	-0.444163	-0.163981	-0.147646	-0.250721	-0.262630	-0.338562	-0.243083	-0.203303	-0.154118	-0.153387	-0.294005	-0.357736	-0.407831	-0.204072	-0.164845	-0.204617	NaN	-0.244510	-0.185973	-0.064366	-0.039485	-0.133198	0.088071	0.085801	0.129162	0.047292	0.112325	0.032215
AT1G06690.1	GMM:3.5	minor CHO metabolism.others	-0.467934	-0.078639	NaN	-0.484318	-0.273094	NaN	-0.540825	NaN	NaN	-0.760924	NaN	NaN	NaN	NaN	NaN	-0.621609	NaN	-0.241933	-0.571193	NaN	NaN	NaN	-0.523166	-0.352441	NaN	NaN	-0.283233	NaN	NaN	NaN	-0.578485	NaN	-0.582934	-0.366240	NaN	NaN	NaN	NaN	0.028635	-0.203898	-0.090244	-0.264240	NaN	0.118527	NaN
AT1G06720.1	GMM:29.2.2.3.99;GMM:29.2.2.2.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;protein.synthesis.ribosome biogenesis.assembly factors.GTPases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.833852	-10.222525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06730.1	GMM:3.5	minor CHO metabolism.others	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.739758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06820.1	GMM:16.1.4.8	secondary metabolism.isoprenoids.carotenoids.carotenoid isomerase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.772107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.975802	2.647084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.986969	1.926687	NaN	NaN	NaN	NaN	2.184236
AT1G06950.1	GMM:29.3.3	protein.targeting.chloroplast	0.117690	-0.006348	-0.036990	NaN	0.039576	-0.190329	NaN	NaN	0.119140	-0.676322	-0.148912	-0.266486	-0.003226	0.026573	-0.137666	-0.008887	-0.376779	-0.106734	-0.146654	0.201235	-0.039930	-0.068460	NaN	NaN	-0.093662	-0.068028	-0.355777	-0.252477	NaN	-0.386032	-0.019084	-0.103882	-0.333832	0.214387	0.198603	0.172107	0.273811	0.059124	0.083240	0.332002	NaN	NaN	0.074477	0.002789	0.075701
AT1G07070.1	GMM:29.2.1.2.2.535	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.079339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.035254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.711362	NaN	NaN	0.187905	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07130.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	-0.285414	NaN	NaN	NaN	0.105434	-0.252582	-0.024226	NaN	NaN	-0.353168	-0.546279	NaN	NaN	0.105434	NaN	NaN	NaN	0.003567	NaN	NaN	NaN	-0.340154	-0.269164	NaN	NaN	NaN	NaN	NaN	NaN	-0.166282	NaN	NaN	NaN	-0.081775	NaN	NaN	NaN	NaN	0.028233	NaN	-14.423883	NaN	NaN	NaN
AT1G07140.1	GMM:30.5	signalling.G-proteins	NaN	NaN	NaN	-0.262355	-0.021126	NaN	NaN	NaN	NaN	-0.096142	NaN	NaN	NaN	-0.181566	NaN	NaN	NaN	NaN	0.099884	0.168240	NaN	NaN	-0.186646	NaN	NaN	NaN	NaN	0.019746	NaN	NaN	NaN	-0.327140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.268822	NaN	0.281002	NaN
AT1G07180.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	NaN	NaN	0.070863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.315339	NaN	NaN	1.610130	0.354480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07320.1	GMM:29.2.1.1.1.2.4	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L4	-0.276280	-0.063685	0.044760	-0.141104	-0.038742	-0.234102	-0.266554	-0.213204	-0.123129	-0.443386	-0.543664	-0.567605	-0.483048	-0.449996	-0.370438	-0.477624	-0.415297	-0.289865	-0.319644	-0.394265	-0.328870	-0.243983	-0.319570	-0.167091	-0.448805	-0.301589	-0.438818	-0.421121	-0.403275	-0.403411	-0.237496	-0.500932	-0.436402	-0.227857	-0.064584	-0.405523	-0.051247	0.100925	-0.037579	0.036427	-0.593878	0.127232	-0.394711	0.010539	0.247287
AT1G07380.1	GMM:11.8.1.1	lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07660.1	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	-0.005324	0.112835	-0.251309	-0.460862	0.141936	-0.017925	-0.090720	-0.172464	-0.481501	-0.282010	-0.682657	-0.186006	-0.089382	0.030564	NaN	-0.246731	-0.431380	-0.150473	-0.409963	-0.413846	-0.011711	0.111084	-0.018287	0.222236	-0.003503	0.300280	-0.038837	NaN	-0.231079	-0.251631	-0.321689	-0.174785	-0.233899	0.156670	-0.036659	-0.164878	-0.121762	-0.151734	-0.128559	-0.126453	-0.165146	-0.116200	-0.037719	0.126698	0.450685
AT1G07660.2	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	-0.044409	NaN	NaN	NaN	NaN	NaN	NaN	0.020383	NaN	-0.148168	NaN	NaN	NaN	NaN	NaN	-0.135663	NaN	NaN	NaN	NaN	NaN	NaN	0.069455	NaN	-0.050410	NaN	0.102937	NaN	NaN	NaN	-0.104510	NaN	NaN	NaN	-0.286603	0.126914	NaN	0.022464	-0.013395	0.116672	NaN	NaN	0.298737	0.559626	NaN
AT1G07770.1	GMM:29.2.1.2.1.515	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A	0.036925	-0.119971	-0.162386	-0.157590	-0.077747	-0.302075	-0.556084	-0.163463	-0.375474	-0.014795	-0.113667	NaN	-0.281151	-0.296970	-0.273970	-0.116277	-0.211833	-0.138852	-0.231042	0.131007	-0.210831	-0.092137	0.036499	0.112125	-0.230879	-0.013681	-0.276462	0.044149	-0.142615	-0.260413	NaN	-0.143065	-0.100508	0.140836	0.206637	0.028806	0.422627	0.168447	-0.099482	0.167338	0.087258	0.169136	0.106179	0.313602	0.141278
AT1G07790.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	NaN	NaN	NaN	-0.050178	-0.117410	NaN	-0.394924	NaN	NaN	NaN	-0.124728	-0.181003	-0.216836	0.005183	-0.492961	NaN	-0.533443	-12.848869	NaN	NaN	NaN	0.022534	-0.000146	NaN	NaN	0.119795	NaN	-0.076278	NaN	-0.518592	-0.448968	-0.306007	0.124220	NaN	0.198651	-12.588134	NaN	NaN	0.408799	0.411969	NaN	-0.080947	-0.095941	NaN
AT1G07890.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.314828	-0.142749	-0.205495	-0.189235	-0.239517	-0.172745	-0.260382	-0.233309	-0.086059	-0.132184	-0.255564	-0.364196	-0.444993	-0.569438	-0.169322	-0.095426	-0.156047	-0.279058	-0.251410	-0.200406	-0.101529	-0.266462	-0.203275	-0.131679	-0.237481	-0.133099	-0.169318	-0.429199	-0.306140	-0.023251	-0.380502	-0.326656	-0.246150	0.303560	0.282208	0.279330	-0.094313	-0.184834	-0.018425	0.159647	0.183125	0.231465	0.258257	0.391386	0.479555
AT1G07920.1	GMM:29.2.4	protein.synthesis.elongation	-0.144287	-0.143552	-0.089287	-0.215359	-0.172364	-0.170996	-0.266800	-0.284030	-0.228151	-0.284599	-0.287313	-0.277723	-0.238845	-0.288828	-0.199708	-0.277224	-0.208281	-0.205752	-0.080418	-0.059072	-0.013036	-0.117797	-0.164572	-0.119580	-0.071312	-0.088589	-0.146018	-0.145625	-0.150332	-0.145311	-0.154049	-0.168927	-0.230429	0.020646	0.021996	0.025465	0.104203	0.080223	0.074620	0.169152	0.208741	0.216254	0.163601	0.210180	0.191481
AT1G07970.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08110.4	GMM:24.2;GMM:13.2.3.2	biodegradation of xenobiotics.lactoylglutathione lyase;amino acid metabolism.degradation.aspartate family.threonine	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.599790	NaN	NaN	NaN	NaN	-0.141528	-9.912364	NaN	NaN	NaN	NaN	NaN	-0.015616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.180582	0.054725	NaN	-0.139103	NaN	NaN	NaN	NaN
AT1G08130.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.331369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08200.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	NaN	-0.186896	-0.565847	-0.016172	NaN	-4.838099	-0.652091	-0.425027	-0.192122	-0.231529	-0.067589	NaN	-0.056140	-0.194128	-9.696533	-0.126577	0.071044	0.345811	NaN	0.263186	-0.260365	0.043759	0.162121	NaN	0.059164	NaN	-0.327650	-11.240760	-0.622010	NaN	-0.059949	NaN	NaN	0.417634	0.114423	-0.254505	0.115530	0.020724	0.134927	0.121440	-0.354636	NaN	0.388734	-0.485532	NaN
AT1G08360.1	GMM:29.2.1.1.3.2.510	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A	NaN	NaN	NaN	NaN	NaN	NaN	-0.459973	-0.682569	-0.495613	-0.251026	-0.320462	NaN	-0.478777	NaN	NaN	NaN	NaN	NaN	-0.085825	NaN	-0.185335	-0.035248	NaN	0.131952	NaN	NaN	0.043485	-0.257556	NaN	-0.141132	NaN	NaN	-0.109644	NaN	NaN	NaN	NaN	-0.028427	NaN	0.182971	0.295957	NaN	NaN	0.332629	NaN
AT1G08400.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08420.1	GMM:29.4	protein.postranslational modification	-1.203430	-0.966937	NaN	-0.809582	NaN	NaN	-10.717687	-1.102507	NaN	-1.114538	-1.272762	NaN	-1.022109	-9.606817	NaN	-10.462737	NaN	NaN	-0.847869	-1.097386	NaN	NaN	NaN	NaN	NaN	NaN	-10.426207	-1.383634	-0.417229	NaN	-1.015973	-1.240517	NaN	-0.897603	-1.308733	-10.436556	NaN	-0.806815	NaN	-0.733188	NaN	NaN	NaN	NaN	NaN
AT1G08520.1	GMM:19.10	tetrapyrrole synthesis.magnesium chelatase	-0.072657	-0.397613	0.039089	-0.069270	NaN	0.094178	-0.223632	NaN	0.228312	-0.652180	-0.237679	NaN	NaN	-0.442592	0.094178	-5.445465	NaN	-0.785643	-0.014995	-0.097444	0.039252	NaN	NaN	0.411324	-0.013833	-0.515068	-0.081399	NaN	-0.120562	-0.258196	-0.324550	0.054930	-0.371331	NaN	NaN	-0.027841	0.706943	0.056710	0.047973	NaN	0.167629	0.058832	-0.057426	-0.400079	-0.156798
AT1G08600.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.416185	NaN	-12.210541	NaN	NaN	-6.143767	NaN	NaN	-12.201058	NaN	-0.717501	-12.058417	NaN	-12.100431	-12.262922	-11.933922	-12.133358	NaN	NaN	-5.926774	-0.158048	NaN	-2.367121	-1.528001	0.174493	-6.074189	-0.088778	NaN	NaN	-12.281792	-0.267590	-1.922384	-6.162666	-11.899244	-12.115910	-0.099398	NaN	-11.568307	-11.640136	NaN	-5.725278	-1.224679	NaN	NaN	-12.087123
AT1G08760.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08800.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.206016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08910.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	2.737028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08920.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08990.1	GMM:2.1.2	major CHO metabolism.synthesis.starch	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.281121	-1.366595	NaN	NaN	-0.915951	NaN	NaN	-1.408295	NaN	NaN	NaN	NaN	NaN	NaN	-0.907185	NaN	-11.338767	NaN	NaN	NaN	NaN	NaN	NaN	-0.492087	NaN	NaN	NaN	NaN	NaN	NaN	-0.592913	NaN
AT1G09100.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	NaN	-9.407534	NaN	NaN	-0.147943	NaN	-0.301014	0.069274	-1.062849	NaN	NaN	NaN	NaN	-0.403363	NaN	NaN	-0.078307	NaN	NaN	0.204247	NaN	NaN	-0.246804	NaN	0.861342	NaN	NaN	NaN	-0.079749	NaN	NaN	0.345067	NaN	-0.032444	-0.063764	NaN	NaN	-0.225241	NaN	NaN	0.022691	-0.074135	NaN	NaN
AT1G09130.1	GMM:29.5.5	protein.degradation.serine protease	-8.714714	-0.120369	NaN	-0.886092	-0.004188	NaN	-0.592931	NaN	-0.139799	-0.173718	-0.464912	NaN	NaN	NaN	NaN	NaN	-0.281335	NaN	NaN	NaN	NaN	-0.010506	-0.426738	-0.280958	-0.223610	-0.947072	-0.293271	-6.248921	-0.356027	-0.343698	-1.224949	0.116606	NaN	-0.066930	-0.057032	NaN	0.148697	NaN	0.010459	-0.017940	NaN	NaN	0.081767	NaN	0.161053
AT1G09200.1	GMM:28.1.3.2.3	DNA.synthesis/chromatin structure.histone.core.H3	NaN	-0.210093	-10.657369	NaN	-0.353537	NaN	NaN	-0.477688	NaN	-0.217222	-0.788695	-0.579916	-0.208558	-6.158078	NaN	NaN	-0.326510	-0.533398	-0.393672	-0.210230	NaN	0.113445	-11.382982	NaN	NaN	NaN	0.030237	-0.257292	-0.492456	NaN	0.092144	NaN	NaN	-0.474426	-10.568394	NaN	0.077569	-11.112698	-0.430601	NaN	-10.773045	NaN	-0.003516	-0.318125	-11.374799
AT1G09210.1	GMM:30.3	signalling.calcium	NaN	-0.125504	NaN	NaN	NaN	NaN	NaN	-0.427927	NaN	NaN	NaN	-0.427271	NaN	0.142473	NaN	NaN	-0.155510	NaN	NaN	-0.132071	-11.396640	-0.025596	NaN	NaN	NaN	-0.034981	NaN	-0.335612	NaN	-0.501694	NaN	-0.468109	-11.268262	-0.022784	NaN	NaN	NaN	0.157724	0.230571	0.087931	NaN	-0.202613	0.415399	NaN	NaN
AT1G09270.1	GMM:29.3.1	protein.targeting.nucleus	NaN	NaN	NaN	NaN	NaN	0.723070	NaN	0.682755	NaN	NaN	NaN	NaN	0.563597	NaN	NaN	-12.612113	NaN	NaN	0.180930	0.055101	NaN	NaN	NaN	NaN	0.670438	NaN	NaN	NaN	-0.027304	NaN	NaN	-0.015149	NaN	NaN	0.064666	0.223494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.578827	NaN
AT1G09280.1			NaN	NaN	NaN	NaN	NaN	-2.245807	NaN	NaN	NaN	-2.401903	NaN	NaN	NaN	-2.435407	NaN	-2.174241	NaN	-2.545604	NaN	NaN	-2.260746	NaN	NaN	NaN	NaN	-2.522194	NaN	NaN	-2.648325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.438818	NaN	NaN	NaN	NaN	NaN	-1.918295	NaN
AT1G09310.1			NaN	-0.357657	-0.074777	-0.303469	-0.155233	-0.767438	-0.442815	NaN	-0.128260	-0.199467	-6.046603	-11.874934	-0.566629	-0.445361	-0.599474	-0.261116	-0.080227	-0.134836	-0.142642	NaN	0.426941	-0.217538	NaN	NaN	-0.073533	-11.569856	-0.013604	0.245154	NaN	NaN	0.121423	-0.202907	NaN	0.198383	0.569378	0.692053	NaN	0.392037	0.157271	0.420571	0.654564	0.106752	0.357225	NaN	0.572208
AT1G09340.1	GMM:35.2	not assigned.unknown	-0.100528	-0.063745	-0.182706	0.013907	0.029860	0.030763	-0.060331	-0.180828	-0.133321	-0.437971	-0.445179	-0.409136	-0.302094	-0.286061	-0.084534	-0.288107	-0.123597	-0.239305	-0.058155	-0.070152	-0.094252	-0.152551	-0.110806	-0.123490	-0.152308	-0.082779	-0.051299	-0.340629	-0.411986	-0.312602	-0.174180	-0.194999	-0.202852	-0.133338	-0.083339	-0.178789	0.200641	0.137675	0.012951	0.215109	0.168063	0.269260	0.208020	0.222976	0.197332
AT1G09590.1	GMM:29.2.1.2.2.21	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L21	-0.275674	-0.087457	NaN	-0.336750	-0.130668	NaN	NaN	NaN	-0.563408	-0.517588	-0.350672	-0.670381	-0.158139	-0.260288	NaN	-0.482102	-0.511857	-0.069187	-0.267383	-0.289081	-0.055971	NaN	-0.026745	NaN	-0.197222	-0.093298	-0.287807	-0.048804	-0.521748	-0.233599	NaN	-0.345587	-0.181726	-0.453963	-0.188943	-0.119507	-0.222377	0.175689	-0.064677	0.221349	0.372675	0.181920	0.095750	-0.041234	0.052034
AT1G09610.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.678396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.413373	NaN	NaN	NaN	NaN	NaN	NaN	-9.402915	NaN	NaN	NaN	NaN	-0.378933	NaN	NaN	NaN	NaN	NaN	NaN	-0.534509	NaN	NaN	NaN	-0.667793	NaN
