Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT1G04945.1	GMM:35.1	not assigned.no ontology	NaN	-1.381447	-1.533688	-1.502775	0.094665	NaN	NaN	NaN	1.936425	NaN	-1.027034	NaN	NaN	NaN	NaN	-1.699416	NaN	NaN	NaN	-1.665199	NaN	NaN	-0.253113	NaN	0.053301	-1.596135	NaN	NaN	0.140078	-1.428471	NaN	NaN	-1.177757	NaN	NaN	2.514065	NaN	-0.267551	NaN	0.374176	0.186983	NaN	NaN	0.182240	NaN
AT1G04980.1	GMM:21.1.1	redox.thioredoxin.PDIL	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05010.1	GMM:17.5.1.2	hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate oxidase	0.235440	0.366013	0.621795	0.142066	0.406788	0.139214	0.285163	0.096428	0.379211	-0.085113	-0.055338	-0.262111	-0.646053	0.118915	-0.121731	-0.141636	-0.045706	-0.242500	-0.199237	-0.454689	-0.106823	-0.074152	-0.331649	-0.231874	0.052319	-0.339745	-0.201218	-0.120908	0.030968	0.093377	-0.567712	-0.706410	-0.353156	-0.053988	-0.238423	-0.187739	-0.090796	0.015901	0.259280	0.515112	0.179794	0.463193	0.088307	0.176162	0.121656
AT1G05055.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.839666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.430499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05190.1	GMM:29.2.1.1.1.2.6	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	0.193539	-0.097821	0.444559	0.278739	-0.070687	0.151873	0.056528	0.006097	-0.408462	-0.231398	-0.042558	0.270905	-0.076563	0.048397	0.244165	0.223073	0.058751	-0.267877	0.108522	-0.000889	0.007836	-0.093750	-0.264841	-0.334074	-0.093292	0.256788	-0.234999	0.159360	-0.060572	-0.039662	-0.015188	-0.074697	0.182644	0.017597	-0.022325	-0.081115	0.182314	0.166508	0.097949	0.370057	0.491497	0.218451	0.240183	0.053980	0.210339
AT1G05490.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	0.104533	0.210235	0.179382	-0.038870	0.065831	0.105950	0.025188	0.144353	0.058509	0.209338	0.161541	0.078425	0.241471	0.161860	0.048924	0.006306	0.127606	0.029384	0.104019	0.129828	0.127933	-0.001495	-0.009966	0.116052	0.027416	0.103719	NaN	0.105333	0.204273	0.130013	0.082457	0.165298	-0.059585	0.173540	0.232885	0.021374	0.116951	0.255053	0.009279	-0.026948	-0.167063	0.106350	0.068670	-0.001407	0.060234
AT1G05790.1	GMM:11.9.2.1	lipid metabolism.lipid degradation.lipases.triacylglycerol lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.408078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.064831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05820.1	GMM:35.1	not assigned.no ontology	3.956959	NaN	NaN	NaN	NaN	NaN	0.648871	NaN	NaN	2.244077	NaN	NaN	2.043645	NaN	NaN	0.815758	NaN	2.016819	1.642754	NaN	NaN	1.133660	NaN	NaN	NaN	NaN	NaN	2.183833	NaN	1.455745	1.545363	NaN	NaN	2.744744	NaN	1.621541	1.771704	NaN	NaN	0.347698	NaN	1.225507	2.340510	NaN	0.694135
AT1G05830.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	4.599706	NaN	NaN	NaN	NaN	4.490635	NaN	NaN	4.572848	NaN	NaN	4.677281	NaN	NaN	4.582927	4.198366	NaN	NaN	NaN	NaN	4.531426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.055508	NaN	NaN	NaN	NaN	NaN	4.455240	3.373001	NaN	4.201782	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05890.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.756277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.994713	NaN	NaN	NaN	NaN	2.564345	NaN	2.993211	NaN	NaN
AT1G05910.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06430.1	GMM:29.5.7	protein.degradation.metalloprotease	NaN	-0.343007	-1.263726	NaN	0.196871	-0.032822	NaN	-0.129749	-0.040156	NaN	0.406174	0.424523	NaN	0.286751	-0.033132	0.152299	-0.219529	0.404934	NaN	-0.174260	0.507225	NaN	0.389723	0.231473	NaN	0.086063	0.110770	NaN	-0.175169	0.116751	NaN	0.386654	0.383103	NaN	-0.052226	-0.013924	NaN	0.294728	0.136504	NaN	0.038599	0.225484	NaN	0.315068	0.370646
AT1G06500.1			NaN	0.744155	0.417832	0.348654	0.589967	0.520756	0.550063	0.609556	0.842851	0.549652	0.849536	0.563912	NaN	0.987827	0.613048	0.182687	0.760638	0.252791	0.335059	0.269342	0.169509	NaN	0.223595	0.632469	0.318095	0.343138	0.346821	0.149748	0.396981	0.376507	0.391374	0.137236	0.276135	-0.785272	0.528590	0.638932	NaN	-0.008303	-0.299272	-2.405014	0.300930	0.261648	0.205251	0.741191	0.142199
AT1G06530.1	GMM:31.1	cell.organisation	-0.361532	-0.391837	0.096514	-0.443659	-0.544410	NaN	-0.271726	-0.329998	-0.267722	-0.372138	-0.044656	-0.134764	-0.371312	-0.618855	0.388986	0.142046	-0.210052	-0.223550	-0.065152	0.059074	-0.371647	-0.605803	0.385334	-0.492442	0.420100	0.632497	NaN	-0.133802	0.328043	0.214030	0.045751	-0.657501	-0.741663	-0.101185	NaN	-0.276821	-0.279449	0.006120	-0.364310	-0.300715	-0.616318	-0.764758	-0.264069	-0.081321	-0.604080
AT1G06670.1	GMM:28.99	DNA.unspecified	3.087174	NaN	2.122639	2.440310	2.578184	2.121394	2.326408	2.459152	2.388190	2.959350	2.825139	1.722162	NaN	2.594346	2.213686	2.132284	NaN	2.109925	2.389381	NaN	1.394516	2.450467	2.232026	1.953062	1.914931	2.839561	2.423202	2.144559	2.492806	2.223102	2.307486	2.368939	2.554927	1.910195	1.724515	1.965358	NaN	NaN	0.196453	2.621999	2.482819	1.779418	1.870497	1.763978	2.058118
AT1G06680.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.016070	-0.077187	-0.094911	0.104687	0.118292	0.152343	0.191200	0.143806	0.173969	-0.232845	-0.090510	-0.185187	0.018580	-0.072308	-0.041586	-0.189737	-0.102818	-0.114610	-0.066021	-0.052328	-0.176463	-0.145166	-0.319824	-0.127456	-0.076796	-0.039921	-0.033179	-0.127283	-0.041247	-0.123307	-0.092490	0.015786	0.013531	-0.199445	-0.193431	-0.117429	-0.114670	-0.137266	-0.147166	0.003762	-0.020754	0.006567	-0.065804	-0.042507	-0.197623
AT1G06690.1	GMM:3.5	minor CHO metabolism.others	-0.321287	0.097457	-0.274388	-0.360693	-0.154224	0.004347	-0.277858	-0.041014	-0.071429	-0.418385	-0.312267	-0.291929	-0.448263	-0.404281	-0.487386	-0.388313	-0.140509	0.008496	-0.443692	-0.314039	-0.401239	-0.350168	-0.415370	-0.250819	-0.244220	-0.394136	-0.150496	-0.640653	-0.512410	-0.182375	-0.376029	-0.258176	-0.364787	-0.308748	-0.112565	-0.016018	-0.399438	-0.365467	0.014667	-0.318470	-0.196799	-0.367420	-0.136242	-0.007977	0.151025
AT1G06720.1	GMM:29.2.2.3.99;GMM:29.2.2.2.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;protein.synthesis.ribosome biogenesis.assembly factors.GTPases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.198592	NaN	NaN	NaN	NaN	NaN	NaN	-1.550209	NaN	-1.583424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.240788	-1.302626	NaN	NaN	NaN	NaN	-1.846223	NaN	-1.417021	NaN	NaN	NaN	NaN	-1.595420	NaN	NaN	NaN	NaN
AT1G06730.1	GMM:3.5	minor CHO metabolism.others	1.902345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.157674	NaN	NaN	NaN	0.847554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.982828
AT1G06820.1	GMM:16.1.4.8	secondary metabolism.isoprenoids.carotenoids.carotenoid isomerase	-0.234367	0.596422	0.274967	0.174546	0.541421	0.527183	0.145747	0.684265	0.968180	2.343685	2.093775	NaN	2.079235	1.568860	0.619475	1.927506	1.976377	2.072062	2.533611	2.027554	2.344546	1.000546	2.315770	1.549911	2.213125	1.654450	2.108539	2.907996	1.775136	1.318321	1.502659	1.920985	1.510980	2.385654	NaN	1.899207	1.229709	1.380506	1.973000	1.812115	2.715537	0.004101	NaN	1.628981	2.046671
AT1G06950.1	GMM:29.3.3	protein.targeting.chloroplast	0.209705	0.203398	0.129777	0.091369	0.172877	0.086344	0.331863	0.203704	0.256022	-0.161282	0.036300	0.013718	0.164805	0.185013	-0.050568	0.130993	-0.084256	0.304472	0.059371	0.222569	0.291622	0.121020	0.322011	0.012142	0.023836	0.176873	0.157427	0.128271	0.152290	-0.085834	0.183372	-0.109392	-0.213091	0.165725	0.118557	0.757360	0.350693	0.094459	0.085081	0.217430	-0.110093	0.244670	-0.069468	0.122479	0.184383
AT1G07070.1	GMM:29.2.1.2.2.535	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.384863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.136876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.182271	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07130.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	-0.210788	-0.109318	0.135505	0.273054	0.330267	0.242575	0.010385	0.227848	NaN	-0.210372	-0.013300	-0.192796	0.084240	NaN	0.334867	0.043090	-0.108511	NaN	0.131068	NaN	0.371289	0.075121	-0.232358	-0.167542	NaN	0.147698	NaN	NaN	NaN	NaN	0.036174	0.057790	0.103385	-0.298481	-0.030696	-0.208037	0.109167	0.193689	NaN	-0.086339	-0.052176	NaN	-0.174058	0.077858	-0.285167
AT1G07140.1	GMM:30.5	signalling.G-proteins	0.042118	NaN	0.258190	-0.138730	0.097743	0.191483	0.075621	0.081603	0.670779	0.246396	0.136035	0.262058	-0.562689	0.123958	0.283775	-0.095963	0.128653	-0.112447	0.227385	0.285465	0.107714	0.248904	-0.078850	0.307507	0.212483	-0.008059	NaN	0.280657	-0.074353	NaN	0.051187	-0.099704	NaN	0.357094	0.039838	NaN	0.076580	0.113942	NaN	-0.017609	0.134281	0.165642	0.297783	0.154499	0.539947
AT1G07180.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	3.259259	NaN	0.237630	2.200225	NaN	2.607962	0.385115	0.314363	0.630239	2.945852	0.220324	0.478616	0.205325	0.167602	2.700254	0.508739	1.995003	NaN	0.623360	2.680864	-0.016695	NaN	0.290252	0.488424	NaN	0.245308	2.685831	0.447374	-0.049097	2.374579	0.584808	1.837566	0.572627	2.323833	NaN	0.133797	0.129014	0.291249	2.475114	-0.205362	0.801346	0.823399	0.006533	0.052260	NaN
AT1G07320.1	GMM:29.2.1.1.1.2.4	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L4	0.144826	0.091916	0.211527	-0.017480	0.119313	0.100905	0.010330	-0.120226	-0.010402	-0.100847	-0.227961	-0.283314	-0.209985	-0.169864	0.025854	-0.246691	-0.178848	-0.132158	-0.251177	-0.335695	-0.220475	-0.148995	-0.177251	-0.161812	-0.336028	-0.167521	-0.061986	-0.066802	-0.110016	-0.122524	-0.094576	-0.202904	-0.318826	-0.221006	-0.329922	-0.326328	0.038809	0.095291	-0.066897	-0.069803	-0.035806	-0.063382	0.090095	-0.085546	0.109722
AT1G07380.1	GMM:11.8.1.1	lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.530692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07660.1	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	0.141324	0.195456	-0.128302	0.017107	0.260806	-0.026718	-0.048505	-0.068586	0.033094	0.055422	-0.063953	0.190576	0.229579	0.256889	0.065573	-0.013436	0.273142	0.378249	0.178438	-0.268231	0.071018	0.003921	0.104757	0.228228	0.148369	0.398035	0.063892	-0.185866	-0.235288	0.033998	-0.083236	0.006018	-0.008827	-0.154889	-0.023810	0.024802	0.021863	-0.234997	-0.142527	-0.229434	-0.246148	-0.234275	-0.123732	0.133120	0.023947
AT1G07660.2	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	0.102238	0.068572	-0.021111	0.144372	0.157063	0.144707	-0.036076	0.272458	0.108467	0.194371	0.295450	-0.044318	0.299861	0.400552	0.001456	0.097633	0.343663	0.291851	0.143927	0.163727	0.194617	0.144873	0.177251	0.050569	0.089064	0.218063	0.235674	0.071608	0.275871	0.105174	0.097946	0.014033	0.045488	0.194071	-0.235525	0.188501	0.076439	0.016830	-0.027363	0.002100	0.150568	-0.204947	0.154792	0.433122	-0.101224
AT1G07770.1	GMM:29.2.1.2.1.515	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A	0.147603	0.056125	-0.008656	-0.077296	0.041123	-0.013865	0.025621	0.088612	-0.050426	0.095812	0.272484	0.143096	-0.020576	0.121739	-0.044536	0.092442	-0.043453	0.077819	-0.104065	0.149704	-0.082936	-0.001290	0.157799	0.135388	0.061076	0.048540	-0.116717	0.236729	0.122557	0.088415	-0.056818	0.084371	0.117640	0.126817	0.172643	0.250007	0.043048	0.198611	-0.113450	0.052766	-0.019296	0.065956	-0.007523	0.164781	0.058993
AT1G07790.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	-0.000157	-0.043763	-0.053235	0.124795	0.068692	0.019731	0.013258	-0.142849	-0.085325	-0.220897	-3.389196	0.228755	0.126124	0.088688	0.234617	-0.259666	-0.184963	-0.283014	NaN	0.275185	0.108720	NaN	0.130330	0.101477	-0.117405	0.196473	0.252532	NaN	0.189963	0.051884	-0.316135	-0.221532	-0.087859	0.181712	-0.024707	0.260238	NaN	0.326911	0.015057	0.294227	0.305414	0.183570	-0.224892	-0.222445	-0.051864
AT1G07890.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.051583	0.040033	-0.047530	-0.051410	0.059204	-0.063304	0.002586	-0.007038	0.150916	0.108713	-0.028025	0.005158	-0.045213	-0.114019	0.028988	0.118488	0.080402	-0.028629	-0.001612	-0.025324	0.031437	-0.154821	-0.078918	-0.043998	-0.067430	0.031182	-0.066776	-0.001738	-0.026325	0.157427	0.004978	-0.083393	-0.000446	0.341233	0.333286	0.235856	-0.153710	-0.180977	-0.116191	0.069371	0.154155	0.121293	0.120576	0.309024	0.279298
AT1G07920.1	GMM:29.2.4	protein.synthesis.elongation	0.008953	0.036246	0.089250	-0.105083	-0.053494	-0.031148	0.012894	-0.031955	0.047273	0.105120	0.052555	0.051634	0.068283	0.015481	-0.045980	-0.043929	0.023669	0.044677	0.046099	0.063737	0.091803	-0.029527	0.039490	-0.033538	0.064652	0.078164	-0.058095	0.103185	0.131584	0.138482	0.022446	0.058509	-0.020471	0.087471	0.107788	0.079383	0.069707	0.071647	0.036771	0.053805	0.072216	0.184041	0.010440	0.117845	0.053916
AT1G07970.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.164952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.622404	NaN	3.102991	NaN	NaN	NaN	NaN	NaN	3.883170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08110.4	GMM:24.2;GMM:13.2.3.2	biodegradation of xenobiotics.lactoylglutathione lyase;amino acid metabolism.degradation.aspartate family.threonine	NaN	-0.171957	NaN	0.519690	0.156545	NaN	0.170131	NaN	NaN	NaN	NaN	NaN	0.165599	NaN	NaN	0.015535	NaN	NaN	NaN	0.101609	NaN	-0.066116	0.184568	0.006715	-0.265509	NaN	NaN	NaN	-0.039870	NaN	0.065519	0.518844	NaN	0.056880	NaN	NaN	NaN	0.174949	0.040757	-0.077678	-0.245658	-0.156281	-0.136233	NaN	NaN
AT1G08130.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.369424	NaN	NaN	NaN	NaN	3.046844	NaN	NaN	NaN	2.585691	NaN	2.852943	NaN	NaN	NaN	NaN	-0.070457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.285442	NaN	2.626436	NaN	NaN	NaN	NaN
AT1G08200.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	-0.266433	-0.010800	-0.399709	-0.000619	-0.034806	0.151869	-0.190334	-0.255613	-0.117199	0.028834	0.117379	0.347142	0.137389	0.024986	0.244161	0.106718	0.319097	0.623870	0.113398	0.301616	-0.127398	0.298685	0.269917	0.083782	0.204600	0.171248	0.093847	0.266713	0.242262	0.468659	0.142508	-0.005277	-0.008872	0.356248	-0.100474	0.092113	0.189901	0.067022	0.177273	0.006868	-0.306566	0.031407	-0.015733	-0.518947	-0.037651
AT1G08360.1	GMM:29.2.1.1.3.2.510	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A	0.263603	-0.023308	-0.158139	-0.210260	-0.433400	0.020625	-0.197006	-0.430494	-0.234162	0.091513	0.019406	-0.181576	-0.171649	-0.041283	0.112917	-0.343918	-0.063356	0.233633	0.041676	-0.174474	-0.052368	0.055598	0.009199	0.233574	-0.142418	-0.186205	0.176222	0.003356	0.201060	0.139755	-0.385494	-0.121951	0.108504	0.114457	-0.046011	-0.289872	-0.022972	-0.034061	-0.123051	0.068398	0.189402	0.321728	-0.205013	0.206125	-0.218509
AT1G08400.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.207184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08420.1	GMM:29.4	protein.postranslational modification	-1.056783	-0.790841	NaN	-0.685958	NaN	NaN	NaN	-0.850432	-2.462312	-0.772000	-0.932894	NaN	-0.714982	NaN	NaN	NaN	-0.886450	-0.592742	-0.720367	-0.980161	NaN	-0.758725	NaN	NaN	NaN	NaN	NaN	-1.122722	-0.150987	-0.847861	-0.813516	-1.013081	-1.230138	-0.840111	-1.257654	NaN	-0.872432	-0.812449	NaN	-0.847760	NaN	NaN	-0.758345	NaN	-0.932302
AT1G08520.1	GMM:19.10	tetrapyrrole synthesis.magnesium chelatase	-0.081845	-0.076990	0.234418	0.054355	0.100171	-0.034092	0.039335	0.066760	0.130470	-0.321440	-0.070376	0.204115	0.143288	-0.056647	-0.061202	0.102618	0.128130	-0.171357	0.045853	0.192077	-0.177730	-0.987789	-0.169258	0.450371	0.125641	-0.270044	0.174881	-0.014749	0.293088	0.022691	-0.122094	-0.026498	-0.052017	0.199874	0.081623	-0.243777	0.166100	-0.101561	0.034004	0.243986	-0.013915	-0.506087	-0.278210	-0.294556	-0.186880
AT1G08600.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.269538	0.070604	-0.108320	-0.357763	0.256940	0.178931	-0.137007	0.102607	0.054524	0.378529	-0.377633	NaN	-0.635301	-0.162903	NaN	-0.450503	-0.179968	NaN	-0.233046	-0.077399	-0.025081	-0.114003	-1.115020	-1.426379	0.313967	0.005058	0.043960	-0.382942	-0.149325	-0.283029	-0.065134	-1.694948	-0.138452	0.082955	NaN	-0.037811	-0.067846	0.332412	0.033137	-0.222727	0.019145	-0.719894	-0.118626	0.280276	NaN
AT1G08760.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.539243	NaN	NaN	NaN	NaN	-3.292101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08800.1	GMM:35.1	not assigned.no ontology	-2.719932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.564287	-2.907406	NaN	NaN	NaN	NaN	NaN	NaN	-2.957302	NaN	NaN	-2.681244	-2.941015	NaN	NaN	-2.768321	-2.864365	NaN	NaN	NaN	-2.907835	NaN	NaN	NaN	-3.162830	NaN	NaN	-2.602639	NaN	-2.463041	-2.724342	NaN	NaN	NaN	NaN
AT1G08910.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	2.221025	2.355988	NaN	2.999995	NaN	NaN	NaN	NaN	2.674963	NaN	NaN	NaN	2.178309	2.535725	NaN	NaN	NaN	2.662427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.650832	NaN	NaN	NaN	2.277108	3.439488	NaN	2.473401	2.079687	NaN	NaN	2.568513	NaN
AT1G08920.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08990.1	GMM:2.1.2	major CHO metabolism.synthesis.starch	-0.508745	-0.639456	-1.278010	-0.554663	-0.531580	1.422297	-1.058835	NaN	-0.943166	-0.029685	-0.830190	0.062393	-0.213615	NaN	-1.137162	-0.752311	-0.421889	-0.665523	-0.727029	-0.868268	-1.275328	1.346070	NaN	NaN	NaN	-0.682121	-0.295773	-0.646273	1.991989	NaN	-0.414604	-0.336357	NaN	NaN	1.493087	0.079174	-0.494652	-0.751447	-0.590206	-1.550306	-1.591315	NaN	-0.778259	-0.719417	-1.228294
AT1G09100.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	-0.677943	NaN	0.011452	-0.181821	-0.010802	NaN	-0.048939	0.330726	-0.720310	0.199646	0.330560	-0.121942	-0.031486	-0.173930	NaN	0.532591	0.092459	-0.119778	NaN	0.198050	NaN	-0.143865	-0.145181	0.131116	0.484105	0.314168	-0.963907	NaN	0.201138	NaN	0.480937	0.563214	0.382869	0.092650	-0.002177	-0.206817	-0.438222	-0.124443	NaN	-0.626914	0.007476	-0.218080	0.195367	-0.059161
AT1G09130.1	GMM:29.5.5	protein.degradation.serine protease	0.052385	0.055727	-0.112201	-0.047262	0.114681	-0.109784	0.018441	0.195481	-0.162187	0.048875	-0.688323	-0.138512	0.409006	-0.319817	-0.196670	-0.092821	-0.044886	-0.377363	-0.051534	0.040807	-0.040705	-0.029357	-0.318941	-0.179336	-0.084136	-0.389672	-0.160534	-0.027565	-0.283294	0.244616	-0.125540	-0.003101	-0.702740	-0.009437	-0.155376	-0.176990	0.225833	-0.400941	-0.058229	-0.132512	-0.016268	0.117318	-0.062178	-0.371674	-0.136515
AT1G09200.1	GMM:28.1.3.2.3	DNA.synthesis/chromatin structure.histone.core.H3	-0.288836	-0.033997	NaN	0.210968	-0.234667	-0.161086	-0.330020	-0.225613	NaN	0.125317	-0.448827	-0.226433	0.098569	0.026317	-0.068795	-0.481996	0.027756	-0.232223	-0.266171	-0.093005	-0.581701	0.204291	NaN	-0.112485	0.285292	NaN	0.162974	0.003620	-0.226214	-3.117735	0.294601	-0.038438	-0.260355	-0.416934	NaN	-0.134135	0.075005	0.062118	-0.444570	-0.411619	NaN	-0.461149	-0.147461	-0.444629	-0.219589
AT1G09210.1	GMM:30.3	signalling.calcium	0.465334	0.202420	-0.096512	-0.143679	-0.235220	-0.278966	0.113314	-0.175852	NaN	-0.427923	0.273788	-0.083635	0.366443	0.447997	-0.186674	-0.276370	0.080939	-0.007202	0.191576	-0.014846	0.617483	0.065250	0.029706	-0.095500	-0.221988	0.109640	0.079797	-0.074700	-0.000631	-0.079293	-0.122319	0.025319	-0.193294	0.034709	-0.133209	-0.157956	0.257072	0.152091	0.147916	-0.634469	0.183984	-0.305793	0.271455	0.326801	NaN
AT1G09270.1	GMM:29.3.1	protein.targeting.nucleus	0.950749	0.453176	NaN	0.746971	NaN	-1.640385	0.496110	0.934830	0.943763	0.332464	0.304970	NaN	-1.720036	NaN	NaN	NaN	NaN	NaN	0.308431	0.172326	NaN	0.362098	0.241922	0.131225	0.809912	0.274283	NaN	NaN	0.238938	NaN	NaN	0.212287	NaN	NaN	0.115745	0.285081	NaN	NaN	NaN	NaN	0.410111	NaN	0.139654	0.452323	NaN
